LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,Hour,DayOfWeek,EventFrequency,Anomalous
582,1981-01-10,112807,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to blk_3202507081359904616 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,11,5,314,0
583,1981-01-10,113017,10093,INFO,dfs.DataNode$DataXceiver,Receiving block blk_102441832197223997 src: /10.251.123.195:49611 dest: /10.251.123.195:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
584,1981-01-10,113407,10381,INFO,dfs.DataNode$PacketResponder,Received block blk_3242229894054064344 of size 3540106 from /10.250.15.240,E11,Received block blk_<*> of size <*> from /<*>,11,5,292,0
585,1981-01-10,113636,19,INFO,dfs.FSDataset,Deleting block blk_-7601381921195183756 file /mnt/hadoop/dfs/data/current/subdir48/blk_-7601381921195183756,E9,Deleting block blk_<*> file /<*>/blk_<*>,11,5,263,0
586,1981-01-10,113919,10209,INFO,dfs.DataNode$PacketResponder,Received block blk_2157471834570224881 of size 67108864 from /10.251.126.22,E11,Received block blk_<*> of size <*> from /<*>,11,5,292,0
587,1981-01-10,113952,10299,INFO,dfs.DataNode$PacketResponder,Received block blk_-7029628814943626474 of size 67108864 from /10.250.7.230,E11,Received block blk_<*> of size <*> from /<*>,11,5,292,0
588,1981-01-10,113955,10279,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-931590117143327078 src: /10.251.42.191:44480 dest: /10.251.42.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
589,1981-01-10,114005,10102,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4967492069970766092 terminating,E10,PacketResponder <*> for block blk_<*> terminating,11,5,311,0
590,1981-01-10,114019,10028,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1485317050914225917 terminating,E10,PacketResponder <*> for block blk_<*> terminating,11,5,311,0
591,1981-01-10,114020,10232,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1727371778357941761 src: /10.251.126.255:42844 dest: /10.251.126.255:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
592,1981-01-10,114119,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-2402036602753320612 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,11,5,314,0
593,1981-01-10,114144,10436,INFO,dfs.DataNode$PacketResponder,Received block blk_-1849105860762445186 of size 67108864 from /10.251.91.229,E11,Received block blk_<*> of size <*> from /<*>,11,5,292,0
594,1981-01-10,114231,10363,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7820996703068538967 src: /10.251.35.1:59569 dest: /10.251.35.1:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
595,1981-01-10,114309,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_000299_0/part-00299. blk_4984150784048864430,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,11,5,115,0
596,1981-01-10,114315,10226,INFO,dfs.DataNode$PacketResponder,Received block blk_1646909113279517647 of size 67108864 from /10.251.214.130,E11,Received block blk_<*> of size <*> from /<*>,11,5,292,0
597,1981-01-10,114319,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_-8145226289286457574 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,11,5,314,0
598,1981-01-10,114347,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_5809900021002850724 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,11,5,314,0
599,1981-01-10,114354,10356,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2735034460607366827 src: /10.251.91.15:57370 dest: /10.251.91.15:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
600,1981-01-10,114357,10454,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7486746679002157277 src: /10.251.42.207:57669 dest: /10.251.42.207:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
601,1981-01-10,114449,10421,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8876879715755468215 src: /10.251.111.80:43834 dest: /10.251.111.80:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
602,1981-01-10,114454,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_000054_0/part-00054. blk_-4139299269696044017,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,11,5,115,0
603,1981-01-10,114504,10561,INFO,dfs.DataNode$DataXceiver,Receiving block blk_591323161994959677 src: /10.251.195.33:50123 dest: /10.251.195.33:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
604,1981-01-10,114637,10468,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5828360070550196756 terminating,E10,PacketResponder <*> for block blk_<*> terminating,11,5,311,0
605,1981-01-10,114717,10303,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7683667795522321323 terminating,E10,PacketResponder <*> for block blk_<*> terminating,11,5,311,0
606,1981-01-10,114724,10433,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7733243482102436613 src: /10.250.6.223:34069 dest: /10.250.6.223:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
607,1981-01-10,114738,10395,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2980964138205299397 src: /10.251.110.196:53450 dest: /10.251.110.196:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
608,1981-01-10,115017,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.191:50010 is added to blk_1589878256898761558 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,11,5,314,0
609,1981-01-10,115202,10582,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2746863406163228797 src: /10.251.39.160:35642 dest: /10.251.39.160:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
610,1981-01-10,115204,10569,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3067558337579347170 src: /10.250.6.191:34137 dest: /10.250.6.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
611,1981-01-10,115226,10579,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8992894896370738220 src: /10.251.43.210:54766 dest: /10.251.43.210:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
612,1981-01-10,115408,10446,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7230947007726948080 src: /10.251.29.239:53564 dest: /10.251.29.239:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
613,1981-01-10,115526,10492,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1869228153483717375 src: /10.251.203.4:56599 dest: /10.251.203.4:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,11,5,292,0
614,1981-01-10,115614,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_-3949633496933134307 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,11,5,314,0
615,1981-01-10,115700,10671,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8745453424063341007 terminating,E10,PacketResponder <*> for block blk_<*> terminating,11,5,311,0
616,1981-01-10,115734,10668,INFO,dfs.DataNode$PacketResponder,Received block blk_-2117066166574895060 of size 67108864 from /10.251.73.188,E11,Received block blk_<*> of size <*> from /<*>,11,5,292,0
617,1981-01-10,115737,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.33:50010 is added to blk_512039711533506696 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,11,5,314,0
618,1981-01-10,115742,10672,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6017354285686373326 terminating,E10,PacketResponder <*> for block blk_<*> terminating,11,5,311,0
619,1981-01-10,115804,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.83:50010 is added to blk_5176855630425795751 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,11,5,314,0
620,1981-01-10,115934,10597,INFO,dfs.DataNode$PacketResponder,Received block blk_-4433556521525567493 of size 28492032 from /10.250.6.4,E11,Received block blk_<*> of size <*> from /<*>,11,5,292,0
621,1981-01-10,120103,10778,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5321676321043683563 terminating,E10,PacketResponder <*> for block blk_<*> terminating,12,5,311,0
622,1981-01-10,120139,10638,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-357695136519539363 terminating,E10,PacketResponder <*> for block blk_<*> terminating,12,5,311,0
623,1981-01-10,120233,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.37:50010 is added to blk_-7603740654202748654 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
624,1981-01-10,120246,10414,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1279439901767890758 terminating,E10,PacketResponder <*> for block blk_<*> terminating,12,5,311,0
625,1981-01-10,120247,10427,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8942969309743886844 src: /10.251.110.68:58266 dest: /10.251.110.68:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
626,1981-01-10,120247,10525,INFO,dfs.DataNode$PacketResponder,Received block blk_469871968689793326 of size 67108864 from /10.251.30.179,E11,Received block blk_<*> of size <*> from /<*>,12,5,292,0
627,1981-01-10,120410,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_001080_0/part-01080. blk_2847401988110989655,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,12,5,115,0
628,1981-01-10,120429,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_4307207852226914003 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
629,1981-01-10,120516,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_3506875694435075421 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
630,1981-01-10,120524,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.134:50010 is added to blk_-4945182943709543868 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
631,1981-01-10,120621,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_000809_0/part-00809. blk_7550266985912909372,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,12,5,115,0
632,1981-01-10,120718,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_-4619809198345103330 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
633,1981-01-10,120807,10546,INFO,dfs.DataNode$PacketResponder,Received block blk_4614530673206341566 of size 67108864 from /10.251.91.229,E11,Received block blk_<*> of size <*> from /<*>,12,5,292,0
634,1981-01-10,120857,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.201.204:50010 is added to blk_6125469222540396851 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
635,1981-01-10,120931,10872,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6868050965297613251 src: /10.251.201.204:47734 dest: /10.251.201.204:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
636,1981-01-10,121045,10833,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7266711648018793699 src: /10.251.31.242:47086 dest: /10.251.31.242:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
637,1981-01-10,121136,10865,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9146254623576405494 src: /10.250.7.146:60294 dest: /10.250.7.146:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
638,1981-01-10,121153,10880,INFO,dfs.DataNode$PacketResponder,Received block blk_-6966935672736779591 of size 67108864 from /10.251.90.64,E11,Received block blk_<*> of size <*> from /<*>,12,5,292,0
639,1981-01-10,121156,11034,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7411687001739959508 src: /10.251.122.65:46080 dest: /10.251.122.65:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
640,1981-01-10,121202,11005,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6514181997629420906 terminating,E10,PacketResponder <*> for block blk_<*> terminating,12,5,311,0
641,1981-01-10,121248,10737,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4434479572312007079 src: /10.251.30.101:60539 dest: /10.251.30.101:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
642,1981-01-10,121402,10935,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3339018122410311668 terminating,E10,PacketResponder <*> for block blk_<*> terminating,12,5,311,0
643,1981-01-10,121647,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to blk_5272761429354463572 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
644,1981-01-10,121711,11025,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1680563440028826904 terminating,E10,PacketResponder <*> for block blk_<*> terminating,12,5,311,0
645,1981-01-10,121758,10889,INFO,dfs.DataNode$PacketResponder,Received block blk_-5671206752084326639 of size 67108864 from /10.251.214.67,E11,Received block blk_<*> of size <*> from /<*>,12,5,292,0
646,1981-01-10,121758,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_1649162819905816843,E14,Verification succeeded for blk_<*>,12,5,20,0
647,1981-01-10,121943,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_001335_0/part-01335. blk_-2541428592126088938,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,12,5,115,0
648,1981-01-10,121951,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_6547729596040509998 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
649,1981-01-10,122121,10760,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3673133694834392576 src: /10.251.109.209:49088 dest: /10.251.109.209:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
650,1981-01-10,122207,11264,INFO,dfs.DataNode$PacketResponder,Received block blk_48742413802609430 of size 67108864 from /10.251.106.10,E11,Received block blk_<*> of size <*> from /<*>,12,5,292,0
651,1981-01-10,122210,11081,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6085274723649229095 src: /10.251.127.191:51113 dest: /10.251.127.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
652,1981-01-10,122309,11240,INFO,dfs.DataNode$PacketResponder,Received block blk_-227411387418683230 of size 67108864 from /10.251.194.213,E11,Received block blk_<*> of size <*> from /<*>,12,5,292,0
653,1981-01-10,122314,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.160:50010 is added to blk_3079488924320077240 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
654,1981-01-10,122407,11042,INFO,dfs.DataNode$PacketResponder,Received block blk_692184983396207285 of size 67108864 from /10.250.6.214,E11,Received block blk_<*> of size <*> from /<*>,12,5,292,0
655,1981-01-10,122444,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.102:50010 is added to blk_-5009274684359267777 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
656,1981-01-10,122607,11193,INFO,dfs.DataNode$PacketResponder,Received block blk_2599050023684318911 of size 67108864 from /10.251.106.10,E11,Received block blk_<*> of size <*> from /<*>,12,5,292,0
657,1981-01-10,122609,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.195:50010 is added to blk_3911263675181899748 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
658,1981-01-10,122630,10903,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5641239200978828454 src: /10.251.42.9:51808 dest: /10.251.42.9:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
659,1981-01-10,122648,11281,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8852638972311349374 src: /10.251.107.227:46913 dest: /10.251.107.227:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
660,1981-01-10,122702,11168,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-719498947487451844 src: /10.251.125.193:52079 dest: /10.251.125.193:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
661,1981-01-10,122717,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.63:50010 is added to blk_-3170270010972115378 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
662,1981-01-10,122719,11316,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6988110707613820142 src: /10.251.123.132:47658 dest: /10.251.123.132:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
663,1981-01-10,123008,11210,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-1490623381339215624 terminating,E10,PacketResponder <*> for block blk_<*> terminating,12,5,311,0
664,1981-01-10,123012,10997,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2192382893903170466 src: /10.251.201.204:36915 dest: /10.251.201.204:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,12,5,292,0
665,1981-01-10,123040,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.149:50010 is added to blk_-6247364168500873179 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
666,1981-01-10,123114,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.237:50010 is added to blk_4234385041723406944 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,12,5,314,0
667,1981-01-10,123132,11170,INFO,dfs.DataNode$PacketResponder,Received block blk_8968608251219902913 of size 67108864 from /10.251.195.52,E11,Received block blk_<*> of size <*> from /<*>,12,5,292,0
